timestamp,open,high,low,close,volume,prev_close,avg_daily_vol,vwap,ema9,ema20,ema200,macd,macd_signal,tr,atr14,pdi,mdi,dx,adx14,mom5,mom15
2025-04-23 13:30:00+00:00,14.510000228881836,14.789999961853027,14.4399995803833,14.6141996383667,5443.0,13.829999923706056,324140.0,14.614733060201011,14.6141996383667,14.6141996383667,14.6141996383667,0.0,0.0,0.35000038146972656,,,,,,,
2025-04-23 13:31:00+00:00,14.630000114440918,14.789999961853027,14.630000114440918,14.789999961853027,681.0,13.829999923706056,324140.0,14.628292301654714,14.649359703063967,14.630942526317778,14.615948895316812,0.014023957429108336,0.0028047914858216672,0.17580032348632812,,,,,,,
2025-04-23 13:32:00+00:00,14.630000114440918,14.789999961853027,14.630000114440918,14.789999961853027,0.0,13.829999923706056,324140.0,14.628292301654714,14.67748775482178,14.64609085351161,14.617680746725133,0.024851571284630225,0.00721414744558338,0.15999984741210938,,,,,,,
2025-04-23 13:33:00+00:00,14.73390007019043,15.079999923706056,14.73390007019043,14.895000457763672,2499.0,13.829999923706056,324140.0,14.707894715477952,14.720990295410159,14.669796530107046,14.62044014683497,0.04142764367958307,0.014056846692383319,0.3460998535156268,,,,,,,
2025-04-23 13:34:00+00:00,14.82349967956543,15.06999969482422,14.82349967956543,15.06999969482422,3046.0,13.829999923706056,324140.0,14.780967993816224,14.790792175292971,14.707911117222967,14.624913376168196,0.06790253818553538,0.024825984991013732,0.24650001525879084,,,,,,,
2025-04-23 13:35:00+00:00,15.06999969482422,15.114999771118164,15.06999969482422,15.114999771118164,837.0,13.829999923706056,324140.0,14.802320110905278,14.85563369445801,14.746681465212985,14.629789857709989,0.09146090847791477,0.03815296968839394,0.045000076293943536,,,,,,0.03426805060447591,
2025-04-23 13:36:00+00:00,15.18000030517578,15.18000030517578,14.949999809265137,15.015000343322754,2223.0,13.829999923706056,324140.0,14.839450108370174,14.88750702423096,14.772235644080583,14.63362279786534,0.10089886921358726,0.05070214959343261,0.23000049591064275,,,,,,0.015213007576068804,
2025-04-23 13:37:00+00:00,15.029999732971191,15.19499969482422,15.015000343322754,15.19499969482422,1958.0,13.829999923706056,324140.0,14.874128990945257,14.949005558349613,14.812498887008548,14.639208637636075,0.12150236085887478,0.06486219184652105,0.17999935150146662,,,,,,0.02738334915590168,
2025-04-23 13:38:00+00:00,15.4399995803833,15.539999961853027,15.244999885559082,15.539999961853027,1795.0,13.829999923706056,324140.0,14.92924910856223,15.067204439050297,14.881784703660403,14.648171735389479,0.1637814441518266,0.08464604230758216,0.3450002670288068,,,,,,0.04330308722838372,
2025-04-23 13:39:00+00:00,15.4399995803833,15.539999961853027,15.244999885559082,15.539999961853027,0.0,13.829999923706056,324140.0,14.92924910856223,15.161763543610842,14.94447187110732,14.657045648090609,0.19503962685540088,0.10672475921714591,0.2950000762939453,,,,,,0.031187808662678895,
2025-04-23 13:40:00+00:00,15.140000343322754,15.329999923706056,14.9975004196167,15.329999923706056,452.0,13.829999923706056,324140.0,14.936170138270455,15.195410819629885,14.981188828497675,14.663741710534545,0.20055484243359345,0.12549077586043544,0.5424995422363281,,,,,,0.014224290826567954,
