timestamp,open,high,low,close,volume,prev_close,avg_daily_vol,vwap,ema9,ema20,ema200,macd,macd_signal,tr,atr14,pdi,mdi,dx,adx14,mom5,mom15
2025-04-23 13:30:00+00:00,12.609999656677246,12.609999656677246,12.609999656677246,12.609999656677246,3773.0,12.18000030517578,479760.0,12.609999656677246,12.609999656677246,12.609999656677246,12.609999656677246,0.0,0.0,0.0,,,,,,,
2025-04-23 13:31:00+00:00,12.609999656677246,12.609999656677246,12.609999656677246,12.609999656677246,0.0,12.18000030517578,479760.0,12.609999656677246,12.609999656677246,12.609999656677246,12.609999656677246,0.0,0.0,0.0,,,,,,,
2025-04-23 13:32:00+00:00,12.5600004196167,12.800000190734863,12.5600004196167,12.744999885559082,2064.0,12.18000030517578,479760.0,12.642413747786495,12.636999702453615,12.62285682133266,12.611342942536767,0.010769249027610783,0.0021538498055221566,0.23999977111816406,,,,,,,
2025-04-23 13:33:00+00:00,12.5600004196167,12.800000190734863,12.5600004196167,12.744999885559082,0.0,12.18000030517578,479760.0,12.642413747786495,12.65859973907471,12.634489494116128,12.612672862367836,0.019083968362318515,0.005539873516881429,0.23999977111816406,,,,,,,
2025-04-23 13:34:00+00:00,12.5600004196167,12.800000190734863,12.5600004196167,12.744999885559082,0.0,12.18000030517578,479760.0,12.642413747786495,12.675879768371583,12.645014293301172,12.61398954916576,0.02538086848652199,0.009508072510809542,0.23999977111816406,,,,,,,
2025-04-23 13:35:00+00:00,12.779999732971191,12.779999732971191,12.600000381469728,12.600000381469728,1283.0,12.18000030517578,479760.0,12.64558276094301,12.660703890991215,12.64072725407913,12.613850353467294,0.018458184571160885,0.01129809492287981,0.17999935150146307,,,,,,-0.0007929639555718238,
2025-04-23 13:36:00+00:00,12.779999732971191,12.779999732971191,12.600000381469728,12.600000381469728,0.0,12.18000030517578,479760.0,12.64558276094301,12.648563189086918,12.636848504306807,12.613712542800652,0.012824079685094247,0.011603291875322698,0.17999935150146307,,,,,,-0.0007929639555718238,
2025-04-23 13:37:00+00:00,12.75,12.75,12.75,12.75,200.0,12.18000030517578,479760.0,12.648435690971889,12.668850551269536,12.647624837229968,12.615068636902139,0.02022953312224196,0.01332854012470655,0.14999961853027166,,,,,,0.0003923196928847794,
2025-04-23 13:38:00+00:00,12.75,12.75,12.75,12.75,44.0,12.18000030517578,479760.0,12.649042539097533,12.68508044101563,12.657374852731875,12.616411237529979,0.0258009905659069,0.01582303021294662,0.0,,,,,,0.0003923196928847794,
2025-04-23 13:39:00+00:00,12.75,12.75,12.75,12.75,200.0,12.18000030517578,479760.0,12.651711959005054,12.698064352812505,12.666196295328838,12.617740478947592,0.029872064169168766,0.01863283700419105,0.0,,,,,,0.0003923196928847794,
2025-04-23 13:40:00+00:00,12.75,12.75,12.75,12.75,100.0,12.18000030517578,479760.0,12.65299442300551,12.708451482250005,12.674177600535614,12.619056494082443,0.032721229366377,0.02145051547662824,0.0,,,,,,0.011904731268966406,
2025-04-23 13:41:00+00:00,12.75,12.75,12.75,12.75,86.0,12.18000030517578,479760.0,12.654070871988933,12.716761185800006,12.681398781436984,12.620359414539335,0.034580589798761,0.024076530341054794,0.0,,,,,,0.011904731268966406,
2025-04-23 13:42:00+00:00,12.75,12.75,12.75,12.75,0.0,12.18000030517578,479760.0,12.654070871988933,12.723408948640007,12.687932230823938,12.621649370613572,0.03564327287485902,0.026389878847815643,0.0,,,,,,0.0,
2025-04-23 13:43:00+00:00,12.75,12.75,12.75,12.75,0.0,12.18000030517578,479760.0,12.654070871988933,12.728727158912006,12.693843446935944,12.622926491303986,0.03606966818661839,0.028325836715576196,0.0,0.08785697392054928,15.44722759365029,19.5121364981943,11.627525300130628,,0.0,
2025-04-23 13:44:00+00:00,12.75,12.75,12.75,12.75,0.0,12.18000030517578,479760.0,12.654070871988933,12.732981727129607,12.6991916900849,12.624190904325838,0.03599268823786339,0.029859207020033637,0.0,0.08785697392054928,15.44722759365029,19.5121364981943,11.627525300130628,,0.0,
2025-04-23 13:45:00+00:00,12.75,12.75,12.75,12.75,0.0,12.18000030517578,479760.0,12.654070871988933,12.736385381703688,12.704030576743481,12.625442736123592,0.0355222032268685,0.03099180626140061,0.0,0.08785697392054928,15.44722759365029,19.5121364981943,11.627525300130628,,0.0,0.01110232729059768
2025-04-23 13:46:00+00:00,12.75,12.75,12.75,12.75,0.0,12.18000030517578,479760.0,12.654070871988933,12.73910830536295,12.708408617053625,12.626682111883557,0.034748778181482365,0.03174320064541696,0.0,0.07071413312639471,0.0,19.191918218879426,100.0,,0.0,0.01110232729059768
2025-04-23 13:47:00+00:00,12.765000343322754,12.765000343322754,12.765000343322754,12.765000343322754,517.0,12.18000030517578,479760.0,12.661008157180609,12.744286712954912,12.713798305269732,12.628058412693898,0.03494342950008544,0.03238324641635066,0.015000343322753906,0.05464274542672255,1.9608332013977416,26.79743043461477,86.36334080377308,,0.0011764975155101887,0.0015692787715386736
2025-04-23 13:48:00+00:00,12.765000343322754,12.765000343322754,12.765000343322754,12.765000343322754,0.0,12.18000030517578,479760.0,12.661008157180609,12.748429439028481,12.718674689846209,12.629421018968813,0.034697718373635666,0.032846140807807664,0.0,0.03749990463256798,2.8572155182279704,39.047703818885374,86.3633408037731,,0.0011764975155101887,0.0015692787715386736
2025-04-23 13:49:00+00:00,12.765000343322754,12.765000343322754,12.765000343322754,12.765000343322754,0.0,12.18000030517578,479760.0,12.661008157180609,12.751743619887336,12.723086656843973,12.630770066972335,0.03410979406232961,0.033098871458712056,0.0,0.024642808096749187,4.3479342543911015,47.82617108674858,83.33298012122223,,0.0011764975155101887,0.0015692787715386736
2025-04-23 13:50:00+00:00,12.765000343322754,12.765000343322754,12.765000343322754,12.765000343322754,0.0,12.18000030517578,479760.0,12.661008157180609,12.75439496457442,12.727078436508618,12.632105691612638,0.03326045400005562,0.03313118796698077,0.0,0.011785711560930398,9.091119267115666,100.0,83.33298012122223,,0.0011764975155101887,0.013095234671237188
2025-04-23 13:51:00+00:00,12.765000343322754,12.765000343322754,12.765000343322754,12.765000343322754,0.0,12.18000030517578,479760.0,12.661008157180609,12.756516040324087,12.730690046681392,12.633428026455526,0.03221598011650606,0.032948146396885834,0.0,0.0010714530944824219,100.0,100.0,0.0,,0.0011764975155101887,0.013095234671237188
