Datetime,Close,High,Low,Open,Volume,prev_close,avg_daily_vol
,GHM,GHM,GHM,GHM,GHM,,
2025-04-23 13:30:00+00:00,30.850000381469727,30.850000381469727,30.850000381469727,30.850000381469727,1565,29.6200008392334,83283.33333333333
2025-04-23 13:31:00+00:00,31.0,31.0,31.0,31.0,231,29.6200008392334,83283.33333333333
2025-04-23 13:37:00+00:00,31.0,31.010000228881836,30.959999084472656,30.959999084472656,825,29.6200008392334,83283.33333333333
2025-04-23 13:42:00+00:00,31.04640007019043,31.04640007019043,31.04640007019043,31.04640007019043,104,29.6200008392334,83283.33333333333
2025-04-23 13:43:00+00:00,30.603700637817383,30.603700637817383,30.603700637817383,30.603700637817383,196,29.6200008392334,83283.33333333333
2025-04-23 13:48:00+00:00,31.200000762939453,31.200000762939453,31.200000762939453,31.200000762939453,204,29.6200008392334,83283.33333333333
2025-04-23 13:50:00+00:00,31.229999542236328,31.229999542236328,31.229999542236328,31.229999542236328,262,29.6200008392334,83283.33333333333
2025-04-23 13:58:00+00:00,30.940000534057617,31.070899963378906,30.940000534057617,31.070899963378906,2659,29.6200008392334,83283.33333333333
2025-04-23 14:05:00+00:00,31.18470001220703,31.18470001220703,31.049999237060547,31.049999237060547,997,29.6200008392334,83283.33333333333
2025-04-23 14:10:00+00:00,30.795000076293945,30.94499969482422,30.795000076293945,30.94499969482422,521,29.6200008392334,83283.33333333333
2025-04-23 14:13:00+00:00,30.790000915527344,30.907499313354492,30.790000915527344,30.907499313354492,241,29.6200008392334,83283.33333333333
2025-04-23 14:15:00+00:00,31.049999237060547,31.049999237060547,30.80500030517578,30.989999771118164,1219,29.6200008392334,83283.33333333333
2025-04-23 14:18:00+00:00,31.100000381469727,31.100000381469727,31.100000381469727,31.100000381469727,255,29.6200008392334,83283.33333333333
2025-04-23 14:27:00+00:00,30.971200942993164,30.971200942993164,30.971200942993164,30.971200942993164,107,29.6200008392334,83283.33333333333
2025-04-23 14:28:00+00:00,31.1200008392334,31.1200008392334,31.1200008392334,31.1200008392334,220,29.6200008392334,83283.33333333333
2025-04-23 14:30:00+00:00,31.165000915527344,31.165000915527344,31.165000915527344,31.165000915527344,236,29.6200008392334,83283.33333333333
