Datetime,Close,High,Low,Open,Volume,prev_close,avg_daily_vol
,KURA,KURA,KURA,KURA,KURA,,
2025-04-28 13:30:00+00:00,6.5,6.5,6.460000038146973,6.460000038146973,0,6.429999828338623,1383603.3333333333
2025-04-28 13:31:00+00:00,6.550000190734863,6.550000190734863,6.489999771118164,6.489999771118164,1268,6.429999828338623,1383603.3333333333
2025-04-28 13:32:00+00:00,6.5,6.5,6.5,6.5,225,6.429999828338623,1383603.3333333333
2025-04-28 13:33:00+00:00,6.519999980926514,6.539999961853027,6.519999980926514,6.539999961853027,1931,6.429999828338623,1383603.3333333333
2025-04-28 13:34:00+00:00,6.508999824523926,6.519999980926514,6.5,6.519999980926514,815,6.429999828338623,1383603.3333333333
2025-04-28 13:36:00+00:00,6.510000228881836,6.519999980926514,6.480999946594238,6.505000114440918,8285,6.429999828338623,1383603.3333333333
2025-04-28 13:37:00+00:00,6.460000038146973,6.489999771118164,6.460000038146973,6.489999771118164,2851,6.429999828338623,1383603.3333333333
2025-04-28 13:38:00+00:00,6.460000038146973,6.46999979019165,6.460000038146973,6.460000038146973,1066,6.429999828338623,1383603.3333333333
2025-04-28 13:39:00+00:00,6.449999809265137,6.460000038146973,6.449999809265137,6.460000038146973,2699,6.429999828338623,1383603.3333333333
2025-04-28 13:40:00+00:00,6.46999979019165,6.480000019073486,6.460000038146973,6.460000038146973,2709,6.429999828338623,1383603.3333333333
2025-04-28 13:41:00+00:00,6.5,6.5,6.489999771118164,6.489999771118164,209,6.429999828338623,1383603.3333333333
2025-04-28 13:42:00+00:00,6.510000228881836,6.510000228881836,6.5,6.5,3337,6.429999828338623,1383603.3333333333
2025-04-28 13:43:00+00:00,6.519999980926514,6.519999980926514,6.519999980926514,6.519999980926514,1417,6.429999828338623,1383603.3333333333
2025-04-28 13:44:00+00:00,6.525000095367432,6.525000095367432,6.525000095367432,6.525000095367432,315,6.429999828338623,1383603.3333333333
2025-04-28 13:46:00+00:00,6.494999885559082,6.5,6.494999885559082,6.5,875,6.429999828338623,1383603.3333333333
2025-04-28 13:47:00+00:00,6.5,6.5,6.5,6.5,927,6.429999828338623,1383603.3333333333
2025-04-28 13:48:00+00:00,6.510000228881836,6.510000228881836,6.510000228881836,6.510000228881836,1485,6.429999828338623,1383603.3333333333
2025-04-28 13:49:00+00:00,6.5,6.510000228881836,6.5,6.510000228881836,2602,6.429999828338623,1383603.3333333333
2025-04-28 13:51:00+00:00,6.505000114440918,6.505000114440918,6.505000114440918,6.505000114440918,1181,6.429999828338623,1383603.3333333333
2025-04-28 13:52:00+00:00,6.519700050354004,6.519700050354004,6.519700050354004,6.519700050354004,3735,6.429999828338623,1383603.3333333333
